method,run,generation,best
NSGA_II,1,24,0.21548597201817507
NSGA_II,1,25,0.21548597201817507
NSGA_II,1,26,0.21548597201817507
NSGA_II,1,27,0.21548597201817507
NSGA_II,1,28,0.21548597201817507
NSGA_II,1,29,0.21548597201817507
NSGA_II,1,30,0.21548597201817507
NSGA_II,1,31,0.21601673017219586
NSGA_II,1,32,0.21601673017219586
NSGA_II,1,33,0.2157191677361587
NSGA_II,1,34,0.21601673017219586
NSGA_II,1,35,0.21601673017219586
NSGA_II,1,36,0.21601673017219586
NSGA_II,1,37,0.21601673017219586
NSGA_II,1,38,0.21601673017219586
NSGA_II,1,39,0.21601673017219586
NSGA_II,1,40,0.21601673017219586
NSGA_II,1,41,0.21981120563804007
NSGA_II,1,42,0.21981120563804007
NSGA_II,1,43,0.21981120563804007
NSGA_II,1,44,0.21981120563804007
NSGA_II,1,45,0.21981120563804007
NSGA_II,1,46,0.21981120563804007
NSGA_II,1,47,0.21981120563804007
NSGA_II,1,48,0.21981120563804007
NSGA_II,1,49,0.21981120563804007
NSGA_II,1,50,0.21981120563804007
NSGA_II,1,51,0.21981120563804007
NSGA_II,1,52,0.21981120563804007
NSGA_II,1,53,0.21981120563804007
NSGA_II,1,54,0.21981120563804007
NSGA_II,1,55,0.21981120563804007
NSGA_II,1,56,0.21981120563804007
NSGA_II,1,57,0.21981120563804007
NSGA_II,1,58,0.21981120563804007
NSGA_II,1,59,0.21981120563804007
NSGA_II,1,60,0.21981120563804007
NSGA_II,1,61,0.21981120563804007
NSGA_II,1,62,0.21981120563804007
NSGA_II,1,63,0.21981120563804007
NSGA_II,2,0,0.3056519293003663
NSGA_II,2,1,0.3056519293003663
NSGA_II,2,2,0.2447089731491354
NSGA_II,2,3,0.2447089731491354
NSGA_II,2,4,0.23000876389860217
NSGA_II,2,5,0.23000876389860217
NSGA_II,2,6,0.22013374152965864
NSGA_II,2,7,0.21953174263135022
NSGA_II,2,8,0.21889703794559234
NSGA_II,2,9,0.21889703794559234
NSGA_II,2,10,0.21784426558588832
NSGA_II,2,11,0.21649709200505987
NSGA_II,2,12,0.21649709200505987
NSGA_II,2,13,0.21649709200505987
NSGA_II,2,14,0.21649709200505987
NSGA_II,2,15,0.2156371632882826
NSGA_II,2,16,0.2156371632882826
NSGA_II,2,17,0.2153447277057436
NSGA_II,2,18,0.2153447277057436
NSGA_II,2,19,0.2153447277057436
NSGA_II,2,20,0.2153447277057436
NSGA_II,2,21,0.2156371632882826
NSGA_II,2,22,0.2156371632882826
NSGA_II,2,23,0.21641084123270482
NSGA_II,2,24,0.21641084123270482
NSGA_II,2,25,0.21641084123270482
NSGA_II,2,26,0.21641084123270482
NSGA_II,2,27,0.21646977425519456
NSGA_II,2,28,0.21646977425519456
NSGA_II,2,29,0.21698978575473207
NSGA_II,2,30,0.2174013468739919
NSGA_II,2,31,0.21837566904334785
NSGA_II,2,32,0.21837566904334785
NSGA_II,2,33,0.21837566904334785
NSGA_II,2,34,0.21926398075287795
NSGA_II,2,35,0.21926398075287795
